timestep	mean	median
797211	-301866.4438521574	-340388.29278017336
802299	-242677.87094136476	-321769.2901130741
807440	-302628.75441946683	-263084.1220956427
813233	-256374.61220876995	-38850.03146282863
818326	-579485.5943598306	-343971.972600739
823539	-832484.5241489556	-581215.8929186799
829539	-1871185.0832978045	-1936219.7919079717
835539	-2843605.5838768743	-2849576.179929969
841539	-3540129.2218512828	-3900894.9800733794
847539	-2897745.7648585597	-3295065.1392410225
853007	-418269.29931071185	-326325.9258295224
858419	-3962725.3183017806	-3986394.2539819432
864419	-2455907.8997429498	-2608941.4161678753
870419	-3189266.862177689	-4529152.930042735
875994	-5524772.173305155	-5617177.778560873
881994	-5082278.078472024	-5208263.770090794
887994	-4918011.942887566	-5051481.800243228
893994	-4956015.159709444	-4916441.102957912
899994	-4144583.5598872667	-4188860.822780701
905994	-3948252.6205182076	-3930817.2872867407
911994	-4102991.9634691207	-3976423.877136533
917994	-3905341.9340542927	-3645719.802529117
923994	-2964033.4243509388	-2966951.405043233
929994	-2217159.0574461725	-2392615.21272982
935994	-1867687.8536875825	-1789504.886007824
941321	-1568260.6561661928	-1544913.1706468822
947321	-3583220.2391212457	-3594565.28986508
953321	-6010783.866454018	-5996328.417769826
959321	-7348798.060492491	-6937298.420609093
965321	-6303974.904807825	-6017608.730837084
971321	-5248130.270458349	-5096727.021180768
977321	-8601630.50479084	-5263618.898770222
983321	-34584751.193625614	-35879067.860371515
989321	-12425152.858792841	-13519058.57451617
995321	-9698965.644133717	-8432639.40629667
